ts_utc,ts_jst,usdjpy_ref,usdjpy_ref_is_weekend,usdjpy_ref_source,BTC_bitflyer_bid,BTC_bitflyer_ask,BTC_bitbank_bid,BTC_bitbank_ask,BTC_gmo_bid,BTC_gmo_ask,BTC_coincheck_bid,BTC_coincheck_ask,BTC_domestic_mid,BTC_hl_perp_mid,BTC_hl_funding_hourly,BTC_funding_apr_pct,BTC_effective_usdjpy,BTC_effective_usdjpy_dev_pct,BTC_domestic_cross_pct,BTC_domestic_cross_pair,ETH_bitflyer_bid,ETH_bitflyer_ask,ETH_bitbank_bid,ETH_bitbank_ask,ETH_gmo_bid,ETH_gmo_ask,ETH_coincheck_bid,ETH_coincheck_ask,ETH_domestic_mid,ETH_hl_perp_mid,ETH_hl_funding_hourly,ETH_funding_apr_pct,ETH_effective_usdjpy,ETH_effective_usdjpy_dev_pct,ETH_domestic_cross_pct,ETH_domestic_cross_pair,XRP_bitflyer_bid,XRP_bitflyer_ask,XRP_bitbank_bid,XRP_bitbank_ask,XRP_gmo_bid,XRP_gmo_ask,XRP_coincheck_bid,XRP_coincheck_ask,XRP_domestic_mid,XRP_hl_perp_mid,XRP_hl_funding_hourly,XRP_funding_apr_pct,XRP_effective_usdjpy,XRP_effective_usdjpy_dev_pct,XRP_domestic_cross_pct,XRP_domestic_cross_pair,SOL_bitflyer_bid,SOL_bitflyer_ask,SOL_bitbank_bid,SOL_bitbank_ask,SOL_gmo_bid,SOL_gmo_ask,SOL_coincheck_bid,SOL_coincheck_ask,SOL_domestic_mid,SOL_hl_perp_mid,SOL_hl_funding_hourly,SOL_funding_apr_pct,SOL_effective_usdjpy,SOL_effective_usdjpy_dev_pct,SOL_domestic_cross_pct,SOL_domestic_cross_pair,DOGE_bitflyer_bid,DOGE_bitflyer_ask,DOGE_bitbank_bid,DOGE_bitbank_ask,DOGE_gmo_bid,DOGE_gmo_ask,DOGE_coincheck_bid,DOGE_coincheck_ask,DOGE_domestic_mid,DOGE_hl_perp_mid,DOGE_hl_funding_hourly,DOGE_funding_apr_pct,DOGE_effective_usdjpy,DOGE_effective_usdjpy_dev_pct,DOGE_domestic_cross_pct,DOGE_domestic_cross_pair,LTC_bitflyer_bid,LTC_bitflyer_ask,LTC_bitbank_bid,LTC_bitbank_ask,LTC_gmo_bid,LTC_gmo_ask,LTC_coincheck_bid,LTC_coincheck_ask,LTC_domestic_mid,LTC_hl_perp_mid,LTC_hl_funding_hourly,LTC_funding_apr_pct,LTC_effective_usdjpy,LTC_effective_usdjpy_dev_pct,LTC_domestic_cross_pct,LTC_domestic_cross_pair,hl_spot_HYPE_mid,hl_basis_HYPE_pct,hl_spot_UBTC_mid,hl_basis_UBTC_pct,hl_spot_UETH_mid,hl_basis_UETH_pct,hl_spot_USOL_mid,hl_basis_USOL_pct
2026-07-30 19:47:46,2026-07-31 04:47:46,163.530858,False,平日実勢レート(open.er-api.com),10323478.0,10326737.0,10330501.0,10330502.0,10314012.0,10316080.0,10324471.0,10325970.0,10323968.875,64773.5,8.29e-06,7.2644928,159.38568821,-2.53479364,0.13979147,bitbank(bid)>gmo(ask),306471.0,306709.0,306633.0,306634.0,306146.0,306294.0,306320.0,306613.0,306477.5,1922.65,8.64e-06,7.5676764,159.40368762,-2.52378691,0.11067798,bitbank(bid)>gmo(ask),173.2,173.53,173.538,173.539,173.286,173.309,173.333,173.574,173.413625,1.08815,1.25e-05,10.95,159.36555162,-2.54710727,0.13213393,bitbank(bid)>gmo(ask),,,11898.7,11898.8,11868.0,11882.0,11833.0,11914.0,11882.41666667,74.5375,1.25e-05,10.95,159.41528313,-2.51669619,0.14054873,bitbank(bid)>gmo(ask),,,11.293,11.294,11.271,11.276,11.271,11.3,11.28416667,0.070785,-2.41e-06,-2.112912,159.41465941,-2.51707759,0.15076268,bitbank(bid)>gmo(ask),,,7247.6,7247.7,7242.0,7253.0,,,7247.575,45.518,-1.297e-05,-11.3633844,159.22437278,-2.6334389,-0.07445195,bitbank(bid)>gmo(ask),55.3285,0.01898116,64742.5,-0.04785908,1922.15,-0.02600577,74.5215,-0.02146571
2026-07-30 20:52:31,2026-07-31 05:52:31,163.530858,False,平日実勢レート(open.er-api.com),10341267.0,10344451.0,10350150.0,10351220.0,10338138.0,10339833.0,10345186.0,10346355.0,10344575.0,64806.5,1.052e-05,9.21114,159.62249157,-2.38998711,0.09977917,bitbank(bid)>gmo(ask),307075.0,307288.0,307028.0,307029.0,306734.0,306799.0,306728.0,307058.0,306967.375,1922.65,3e-06,2.6286132,159.65847918,-2.36798049,0.08996118,bitflyer(bid)>gmo(ask),173.23,173.47,173.497,173.498,173.222,173.266,173.28,173.545,173.376,1.08615,1.25e-05,10.95,159.62436128,-2.38884378,0.13332102,bitbank(bid)>gmo(ask),,,11903.1,11903.2,11881.0,11889.0,11848.0,11923.0,11891.21666667,74.4915,3.62e-06,3.1673532,159.63185956,-2.38425853,0.11859702,bitbank(bid)>gmo(ask),,,11.277,11.278,11.261,11.263,11.239,11.285,11.26716667,0.070594,3.86e-06,3.3792576,159.60516002,-2.40058545,0.12430081,bitbank(bid)>gmo(ask),,,7281.1,7281.2,7240.0,7280.0,,,7270.575,45.5945,-4.18e-06,-3.662118,159.46166753,-2.48833188,0.01510989,bitbank(bid)>gmo(ask),55.0115,0.04546571,64784.5,-0.03394721,1922.25,-0.02080462,74.4705,-0.02819114
2026-07-30 21:55:01,2026-07-31 06:55:01,163.530858,False,平日実勢レート(open.er-api.com),10331125.0,10334369.0,10343978.0,10343979.0,10325535.0,10327748.0,10329195.0,10330055.0,10333248.0,64705.5,2.51e-06,2.1949056,159.69659457,-2.34467273,0.15714946,bitbank(bid)>gmo(ask),306400.0,306534.0,306442.0,306443.0,305978.0,306182.0,305960.0,306266.0,306275.625,1917.45,4.13e-06,3.6207708,159.73069702,-2.3238189,0.08491681,bitbank(bid)>gmo(ask),172.94,173.22,173.244,173.245,172.918,172.968,173.002,173.265,173.10025,1.08425,1.25e-05,10.95,159.6497579,-2.37331361,0.15956709,bitbank(bid)>gmo(ask),,,11895.7,11895.8,11873.0,11877.0,11871.0,11910.0,11887.08333333,74.4295,1.25e-05,10.95,159.70929985,-2.33690338,0.15744717,bitbank(bid)>gmo(ask),,,11.268,11.269,11.248,11.257,11.227,11.274,11.25716667,0.070515,4.12e-06,3.6068424,159.64215652,-2.37796189,0.09771698,bitbank(bid)>gmo(ask),,,7307.5,7307.6,7267.0,7304.0,,,7296.525,45.7425,-1.566e-05,-13.7145684,159.51303492,-2.45692044,0.04791895,bitbank(bid)>gmo(ask),55.6155,0.03057636,64679.5,-0.04018206,1917.35,-0.00521526,74.3995,-0.0403066
2026-07-30 22:52:59,2026-07-31 07:52:59,163.530858,False,平日実勢レート(open.er-api.com),10348341.0,10351757.0,10362415.0,10362416.0,10350506.0,10352106.0,10354461.0,10356965.0,10354870.875,64853.5,1.25e-05,10.95,159.66556739,-2.36364601,0.10295837,bitbank(bid)>bitflyer(ask),307705.0,307888.0,307818.0,307819.0,307300.0,307468.0,307239.0,307628.0,307608.125,1926.35,1.25e-05,10.95,159.68444208,-2.35210404,0.11383298,bitbank(bid)>gmo(ask),173.36,173.48,173.575,173.576,173.188,173.259,173.323,173.506,173.408375,1.08595,1.25e-05,10.95,159.68357199,-2.35263611,0.18238591,bitbank(bid)>gmo(ask),,,11943.3,11943.4,11918.0,11931.0,11894.0,12088.0,11952.95,74.7535,1.25e-05,10.95,159.89819875,-2.22139069,0.10309278,bitbank(bid)>gmo(ask),,,11.299,11.3,11.286,11.291,11.3,11.313,11.29816667,0.070729,1.167e-05,10.2212556,159.73881529,-2.31885453,0.0797095,coincheck(bid)>gmo(ask),,,7301.3,7301.8,7257.0,7296.0,,,7289.025,45.6725,-1.627e-05,-14.252082,159.59330013,-2.40783784,0.07264254,bitbank(bid)>gmo(ask),56.0795,0.04459945,64835.5,-0.02775486,1926.05,-0.01557349,74.7375,-0.02140368
2026-07-30 23:49:17,2026-07-31 08:49:17,163.530858,False,平日実勢レート(open.er-api.com),10384614.0,10387415.0,10390178.0,10390179.0,10386280.0,10388767.0,10389125.0,10390608.0,10388395.75,64856.5,1.25e-05,10.95,160.17509039,-2.05206996,0.0265995,bitbank(bid)>bitflyer(ask),308487.0,308744.0,308572.0,308575.0,308200.0,308364.0,308000.0,308471.0,308426.625,1925.25,1.25e-05,10.95,160.20081808,-2.03633734,0.06745275,bitbank(bid)>gmo(ask),173.69,173.89,173.943,173.944,173.676,173.78,173.706,174.015,173.8305,1.08545,1.25e-05,10.95,160.14602239,-2.0698452,0.09379675,bitbank(bid)>gmo(ask),,,11957.0,11957.1,11951.0,11954.0,11895.0,11987.0,11950.18333333,74.6375,7.37e-06,6.4599744,160.10964104,-2.09209259,0.0250962,bitbank(bid)>gmo(ask),,,11.324,11.326,11.306,11.311,11.279,11.326,11.312,0.070634,1.25e-05,10.95,160.14950307,-2.06771674,0.11493237,bitbank(bid)>gmo(ask),,,7319.9,7320.0,7278.0,7316.0,,,7308.475,45.6345,2.62e-06,2.2921416,160.15240662,-2.0659412,0.05330782,bitbank(bid)>gmo(ask),55.715,0.04758613,64829.5,-0.04163037,1924.55,-0.03635891,74.6175,-0.02679618
2026-07-31 01:20:52,2026-07-31 10:20:52,160.57454,False,平日実勢レート(open.er-api.com),10433899.0,10437204.0,10443148.0,10443149.0,10438333.0,10440099.0,10440022.0,10441175.0,10439628.625,65054.5,1.25e-05,10.95,160.47511894,-0.06191583,0.05695012,bitbank(bid)>bitflyer(ask),309324.0,309535.0,309464.0,309466.0,309131.0,309342.0,309005.0,309296.0,309320.375,1926.95,1.25e-05,10.95,160.52330107,-0.03190975,0.0543169,bitbank(bid)>coincheck(ask),174.2,174.45,174.409,174.41,174.296,174.385,174.282,174.58,174.3765,1.08665,1.25e-05,10.95,160.471633,-0.06408675,0.01376265,bitbank(bid)>gmo(ask),,,12033.2,12033.3,12023.0,12026.0,11952.0,12074.0,12023.58333333,74.9475,1.048e-05,9.1782024,160.42674316,-0.09204251,0.05987028,bitbank(bid)>gmo(ask),,,11.36,11.364,11.347,11.35,11.287,11.37,11.34633333,0.07076,1.25e-05,10.95,160.34953835,-0.14012287,0.08810573,bitbank(bid)>gmo(ask),,,7357.8,7357.9,7322.0,7352.0,,,7347.425,45.7995,4.12e-06,3.605616,160.42587801,-0.09258129,0.0788901,bitbank(bid)>gmo(ask),55.9355,0.03934649,65026.5,-0.04304083,1926.45,-0.02594774,74.934,-0.01801261
2026-07-31 04:49:41,2026-07-31 13:49:41,160.57454,False,平日実勢レート(open.er-api.com),10334186.0,10339574.0,10343498.0,10344156.0,10328284.0,10330689.0,10339304.0,10340515.0,10337525.75,64281.5,1.151e-05,10.0832856,160.81649853,0.15068299,0.12398979,bitbank(bid)>gmo(ask),306391.0,306540.0,306446.0,306447.0,306054.0,306277.0,306052.0,306263.0,306308.75,1905.05,9.28e-06,8.1265644,160.7877746,0.13279477,0.05975257,bitbank(bid)>coincheck(ask),173.75,173.95,173.951,173.952,173.748,173.756,173.726,173.961,173.84925,1.08105,-1.06e-06,-0.9302244,160.81517969,0.14986167,0.11222634,bitbank(bid)>gmo(ask),,,11869.9,11870.0,11843.0,11854.0,11816.0,11892.0,11857.48333333,73.7245,-5.28e-06,-4.6247544,160.83504579,0.16223356,0.13413194,bitbank(bid)>gmo(ask),,,11.264,11.265,11.244,11.248,11.231,11.282,11.25566667,0.070007,1.9e-06,1.6622976,160.77916018,0.12743003,0.14224751,bitbank(bid)>gmo(ask),,,7293.1,7293.2,7264.0,7280.0,,,7282.575,45.2825,1.34e-06,1.1723508,160.82537404,0.15621034,0.17994505,bitbank(bid)>gmo(ask),55.032,0.06818864,64243.5,-0.05911499,1904.55,-0.02624603,73.7215,-0.0040692
2026-07-31 07:41:45,2026-07-31 16:41:45,160.57454,False,平日実勢レート(open.er-api.com),10273443.0,10276908.0,10276096.0,10276097.0,10273781.0,10275458.0,10273160.0,10276045.0,10275123.5,63940.5,1.39e-06,1.2187788,160.6982038,0.07701333,0.00620897,bitbank(bid)>gmo(ask),303201.0,303383.0,303199.0,303200.0,302945.0,303145.0,302859.0,303288.0,303152.5,1887.85,8.1e-07,0.7078956,160.58081945,0.00391061,0.01847301,bitflyer(bid)>gmo(ask),172.64,172.8,172.756,172.757,172.559,172.656,172.683,172.899,172.71875,1.07525,-3.2e-06,-2.8060908,160.63124855,0.03531603,0.05791864,bitbank(bid)>gmo(ask),,,11827.1,11827.2,11816.0,11817.0,11806.0,11862.0,11825.88333333,73.6365,6.59e-06,5.7760812,160.59811823,0.01468367,0.08547009,bitbank(bid)>gmo(ask),,,11.221,11.222,11.21,11.212,11.199,11.232,11.216,0.069878,-1.74e-06,-1.5262548,160.50831449,-0.04124285,0.08027114,bitbank(bid)>gmo(ask),,,7278.7,7279.0,7264.0,7275.0,,,7274.175,45.2945,-1.103e-05,-9.6582504,160.59731314,0.01418229,0.05085911,bitbank(bid)>gmo(ask),54.9335,0.06557676,63928.5,-0.01876745,1886.85,-0.05297031,73.624,-0.01697528
2026-07-31 10:14:17,2026-07-31 19:14:17,160.57454,False,平日実勢レート(open.er-api.com),10195056.0,10198500.0,10197298.0,10197299.0,10202595.0,10203720.0,10199797.0,10201336.0,10199450.125,63722.5,1.25e-05,10.95,160.06042018,-0.32017518,0.05193532,gmo(bid)>bitbank(ask),301262.0,301521.0,301420.0,301421.0,301271.0,301278.0,301164.0,301498.0,301354.375,1882.95,-1.435e-05,-12.5682348,160.04374784,-0.33055811,0.04713255,bitbank(bid)>gmo(ask),171.44,171.68,171.624,171.625,171.392,171.436,171.515,171.748,171.5575,1.07195,9.7e-06,8.494134,160.04244601,-0.33136884,0.10966191,bitbank(bid)>gmo(ask),,,11766.3,11768.7,11750.0,11756.0,11704.0,11807.0,11758.66666667,73.5275,7.26e-06,6.3633516,159.92202464,-0.4063629,0.08761483,bitbank(bid)>gmo(ask),,,11.108,11.109,11.087,11.092,11.062,11.128,11.09766667,0.069369,-2.08e-06,-1.8249708,159.98020249,-0.37013185,0.14424811,bitbank(bid)>gmo(ask),,,7213.9,7214.0,7199.0,7213.0,,,7209.975,45.051,-1.15e-05,-10.0739124,160.04028767,-0.33271297,0.01247747,bitbank(bid)>gmo(ask),54.6395,0.04577539,63692.5,-0.04707913,1882.45,-0.02655408,73.506,-0.02924076
2026-07-31 12:16:24,2026-07-31 21:16:24,160.57454,False,平日実勢レート(open.er-api.com),10207797.0,10212177.0,10214143.0,10214144.0,10210128.0,10212123.0,10211181.0,10212597.0,10211786.25,63663.5,-8.14e-06,-7.1316036,160.40252657,-0.10712373,0.01978041,bitbank(bid)>gmo(ask),300568.0,300839.0,300861.0,300862.0,300474.0,300638.0,300501.0,300828.0,300696.375,1874.95,7.6e-07,0.6626064,160.37567668,-0.12384486,0.07417559,bitbank(bid)>gmo(ask),171.66,171.76,171.731,171.732,171.428,171.458,171.596,171.851,171.652,1.07045,7.81e-06,6.84156,160.35499089,-0.13672722,0.15922267,bitbank(bid)>gmo(ask),,,11782.7,11782.8,11755.0,11758.0,11659.0,11810.0,11757.91666667,73.4115,1.21e-05,10.6010892,160.16450647,-0.25535401,0.21006974,bitbank(bid)>gmo(ask),,,11.135,11.136,11.118,11.126,11.101,11.161,11.1295,0.069417,-1.02e-06,-0.8918556,160.32816169,-0.15343548,0.08089161,bitbank(bid)>gmo(ask),,,7192.7,7193.0,7181.0,7188.0,,,7188.675,44.841,-1.442e-05,-12.6299052,160.31477889,-0.1617698,0.06538676,bitbank(bid)>gmo(ask),54.8575,0.03647139,63643.5,-0.03141518,1874.35,-0.03200085,73.3875,-0.03269243
2026-07-31 14:43:23,2026-07-31 23:43:23,160.57454,False,平日実勢レート(open.er-api.com),9988701.0,9991848.0,9991527.0,9991704.0,9988368.0,9989990.0,9986314.0,9987713.0,9989520.625,62607.5,1.25e-05,10.95,159.55789043,-0.63313248,0.03818692,bitbank(bid)>coincheck(ask),296361.0,296615.0,296600.0,296601.0,296204.0,296292.0,296333.0,296480.0,296435.75,1857.95,-4.13e-06,-3.6173544,159.54990716,-0.63810418,0.10395151,bitbank(bid)>gmo(ask),169.11,169.27,169.33,169.331,168.928,168.952,169.081,169.308,169.16375,1.06025,4e-08,0.0367044,159.55081349,-0.63753974,0.22373218,bitbank(bid)>gmo(ask),,,11644.2,11644.3,11620.0,11634.0,11608.0,11676.0,11637.75,72.9205,1.25e-05,10.95,159.59503843,-0.60999805,0.08767406,bitbank(bid)>gmo(ask),,,11.051,11.052,11.021,11.025,11.027,11.049,11.0375,0.069225,1.25e-05,10.95,159.44384254,-0.70415737,0.23582766,bitbank(bid)>gmo(ask),,,7168.2,7173.3,7141.0,7154.0,,,7159.125,44.9,-2.716e-05,-23.7926856,159.44599109,-0.70281933,0.19849036,bitbank(bid)>gmo(ask),54.6255,0.01830982,62562.5,-0.07187637,1857.25,-0.03767593,72.8665,-0.07405325
