strategy,split,bars,net_bps_per_bar,gross_bps_per_bar,cost_bps_per_bar,sharpe_net,sharpe_gross,ann_return_pct,max_dd_pct,turnover_per_bar,breakeven_cost_bps,p_value,family,fee_model,hold,lookback,top_n,channel
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 3} hold=12",full,5399,-2.3016441983970815,-2.100495837589524,0.2011483608075569,-0.7491039733099326,-0.6837219851597538,-50.40600794489608,-175.87825406218946,0.13409890720503798,-15.663780424234584,0.8845,H4 モメンタム(横断),maker-only(理論上限),12,6.0,3.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",train,3240,-8.449300247918535,-2.0890070380419914,6.360293209876544,-3.6957783967483935,-0.9142625131958734,-185.0396754294159,-279.8244220156239,0.6725308641975308,-3.1061876104892394,1.0,H4 モメンタム(横断),taker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",test,2111,-14.79162059499968,-7.4137664974156,7.377854097584084,-5.14629121766332,-2.5800786300506737,-323.93649103049296,-325.72798166342886,0.7702510658455707,-9.625129813065396,1.0,H4 モメンタム(横断),taker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",full,5399,-11.015222696928467,-4.250442182018297,6.764780514910169,-4.349161665664905,-1.679032421406581,-241.23337706273338,-598.2874940814305,0.7121318762733839,-5.968616661651266,1.0,H4 モメンタム(横断),taker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",train,3240,-5.773551791128411,-2.0890070380419914,3.6845447530864193,-2.526355959982922,-0.9142625131958734,-126.44078422571219,-195.01976656255678,0.6725308641975308,-3.1061876104892394,0.9995,H4 モメンタム(横断),half-maker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",test,2111,-11.68038184559182,-7.4137664974156,4.26661534817622,-4.064487802243363,-2.5800786300506737,-255.80036241846082,-276.4557316634284,0.7702510658455707,-9.625129813065396,1.0,H4 モメンタム(横断),half-maker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",full,5399,-8.16693134667842,-4.250442182018297,3.9164891646601223,-3.2255476084340797,-1.679032421406581,-178.85579649225738,-446.23483862836366,0.7121318762733839,-5.968616661651266,1.0,H4 モメンタム(横断),half-maker,1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",train,3240,-3.0978033343382867,-2.0890070380419914,1.0087962962962962,-1.3557477973034748,-0.9142625131958734,-67.84189302200848,-115.20771901107396,0.6725308641975308,-3.1061876104892394,0.9545,H4 モメンタム(横断),maker-only(理論上限),1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",test,2111,-8.569143096183955,-7.4137664974156,1.155376598768356,-2.982107293616373,-2.5800786300506737,-187.66423380642863,-227.18770720559925,0.7702510658455707,-9.625129813065396,0.99825,H4 モメンタム(横断),maker-only(理論上限),1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=1",full,5399,-5.318639996428371,-4.250442182018297,1.0681978144100757,-2.1009404448726476,-1.679032421406581,-116.47821592178131,-299.1747910768793,0.7121318762733839,-5.968616661651266,0.9995,H4 モメンタム(横断),maker-only(理論上限),1,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",train,3240,-4.51000755782104,-0.17165879238894077,4.338348765432099,-1.9772294016759198,-0.07543480653311993,-98.76916551628078,-151.9011479927698,0.45820987654320994,-0.3746291845211963,0.99125,H4 モメンタム(横断),taker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",test,2111,-12.683848382804598,-7.561986705874231,5.121861676930365,-4.542169796216416,-2.7111680250853345,-277.7762795834207,-271.4839926799985,0.5329227854097585,-14.189647943200447,1.0,H4 モメンタム(横断),taker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",full,5399,-7.782593758956199,-3.134205168476479,4.648388590479718,-3.1216451436508246,-1.259537841784438,-170.43880332114074,-424.3429954065628,0.48820151879977775,-6.4199004873679755,1.0,H4 モメンタム(横断),taker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",train,3240,-2.6844905825123972,-0.17165879238894077,2.5128317901234567,-1.1784348459117515,-0.07543480653311993,-58.7903437570215,-103.28713181130627,0.45820987654320994,-0.3746291845211963,0.921,H4 モメンタム(横断),half-maker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",test,2111,-10.52260963339673,-7.561986705874231,2.960622927522501,-3.7708796482614413,-2.7111680250853345,-230.4451509713884,-226.57574267999885,0.5329227854097585,-14.189647943200447,1.0,H4 モメンタム(横断),half-maker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",full,5399,-5.824550602816172,-3.134205168476479,2.690345434339693,-2.33874035708402,-1.259537841784438,-127.55765820167417,-329.04747922509995,0.48820151879977775,-6.4199004873679755,1.0,H4 モメンタム(横断),half-maker,2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",train,3240,-0.8589736072037552,-0.17165879238894077,0.6873148148148146,-0.3773892650762803,-0.07543480653311993,-18.81152199776224,-78.23600525026981,0.45820987654320994,-0.3746291845211963,0.68225,H4 モメンタム(横断),maker-only(理論上限),2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",test,2111,-8.361370883988867,-7.561986705874231,0.7993841781146374,-2.997534770044243,-2.7111680250853345,-183.1140223593562,-181.71696228919737,0.5329227854097585,-14.189647943200447,0.9995,H4 モメンタム(横断),maker-only(理論上限),2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=2",full,5399,-3.8665074466761458,-3.134205168476479,0.7323022781996665,-1.553563580368654,-1.259537841784438,-84.67651308220759,-257.36432227326185,0.48820151879977775,-6.4199004873679755,0.994,H4 モメンタム(横断),maker-only(理論上限),2,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",train,3240,-3.3492854492797783,0.06917134084367883,3.418456790123457,-1.4495629705092326,0.030017040995270194,-73.34935133922714,-120.79440280914227,0.36049382716049383,0.1918794043951365,0.9625,H4 モメンタム(横断),taker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",test,2111,-9.1209300966767,-4.968845776449322,4.152084320227381,-3.427105499151407,-1.8711307367679149,-199.7483691172197,-200.4121606160212,0.4278540975840834,-11.61341168521315,1.0,H4 モメンタム(横断),taker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",full,5399,-5.578391680422283,-1.8674915137247463,3.710900166697537,-2.27602688256644,-0.7639028929832955,-122.166777801248,-312.4195320509158,0.38766438229301725,-4.8172893849020095,0.99975,H4 モメンタム(横断),taker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",train,3240,-1.910427424588419,0.06917134084367883,1.9795987654320988,-0.8280167401228714,0.030017040995270194,-41.83836059848638,-85.47754819630484,0.36049382716049383,0.1918794043951365,0.846,H4 モメンタム(横断),half-maker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",test,2111,-7.365778509751073,-4.968845776449322,2.3969327333017523,-2.771024564449332,-1.8711307367679149,-161.3105493635485,-168.19721351170753,0.4278540975840834,-11.61341168521315,0.998,H4 モメンタム(横断),half-maker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",full,5399,-4.013689883793277,-1.8674915137247463,2.1461983700685314,-1.639887554035928,-0.7639028929832955,-87.89980845507277,-233.05699135970056,0.38766438229301725,-4.8172893849020095,0.99625,H4 モメンタム(横断),half-maker,3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",train,3240,-0.47156939989706287,0.06917134084367883,0.5407407407407406,-0.20458197678585585,0.030017040995270194,-10.327369857745676,-63.567313162214454,0.36049382716049383,0.1918794043951365,0.62225,H4 モメンタム(横断),maker-only(理論上限),3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",test,2111,-5.610626922825445,-4.968845776449322,0.641781146376125,-2.112414805827289,-1.8711307367679149,-122.87272960987725,-138.47853222903206,0.4278540975840834,-11.61341168521315,0.989,H4 モメンタム(横断),maker-only(理論上限),3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=3",full,5399,-2.4489880871642717,-1.8674915137247463,0.5814965734395258,-1.0015156603790518,-0.7639028929832955,-53.63283910889754,-179.55641374581086,0.38766438229301725,-4.8172893849020095,0.94575,H4 モメンタム(横断),maker-only(理論上限),3,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",train,3240,-2.614503775582235,-0.2947352570637163,2.3197685185185186,-1.1658447906227725,-0.13165722794345092,-57.25763268525095,-112.40775097088618,0.24290123456790128,-1.2133954674541811,0.93125,H4 モメンタム(横断),taker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",test,2111,-3.6370893737029446,-0.866198800514882,2.7708905731880624,-1.4045688909045206,-0.3356849043211338,-79.65225728409449,-104.07653845813107,0.28526764566556134,-3.036442490679036,0.9395,H4 モメンタム(横断),taker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",full,5399,-2.962972998043415,-0.4644547539241345,2.498518244119281,-1.2449635205584104,-0.19566484909279191,-64.8891086571508,-186.59619308315604,0.2598999814780515,-1.7870518931274246,0.97875,H4 モメンタム(横断),taker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",train,3240,-1.636795442248901,-0.2947352570637163,1.342060185185185,-0.7306736303506804,-0.13165722794345092,-35.84582018525093,-86.42525097088625,0.24290123456790128,-1.2133954674541811,0.8235,H4 モメンタム(横断),half-maker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",test,2111,-2.465594821358084,-0.866198800514882,1.5993960208432023,-0.9538906737620294,-0.3356849043211338,-53.996526587742046,-84.43478845813087,0.28526764566556134,-3.036442490679036,0.8565,H4 モメンタム(横断),half-maker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",full,5399,-1.9086388620923131,-0.4644547539241345,1.4441841081681792,-0.8031291728909978,-0.19566484909279191,-41.799191079821654,-135.57744308315637,0.2598999814780515,-1.7870518931274246,0.90925,H4 モメンタム(横断),half-maker,6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",train,3240,-0.659087108915568,-0.2947352570637163,0.36435185185185187,-0.2943843483375351,-0.13165722794345092,-14.434007685250938,-60.44275097088615,0.24290123456790128,-1.2133954674541811,0.6545,H4 モメンタム(横断),maker-only(理論上限),6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",test,2111,-1.294100269013223,-0.866198800514882,0.42790146849834204,-0.5013298304257672,-0.3356849043211338,-28.340795891389586,-66.66730518313943,0.28526764566556134,-3.036442490679036,0.71675,H4 モメンタム(横断),maker-only(理論上限),6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=6",full,5399,-0.8543047261412111,-0.4644547539241345,0.38984997221707723,-0.3598182158400133,-0.19566484909279191,-18.709273502492525,-86.43295980816458,0.2598999814780515,-1.7870518931274246,0.7295,H4 モメンタム(横断),maker-only(理論上限),6,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",train,3240,-1.9279120914536096,-0.747973819848671,1.1799382716049382,-0.9088549239817987,-0.352795574985187,-42.22127480283405,-93.06726260999996,0.1217283950617284,-6.14461251599821,0.89125,H4 モメンタム(横断),taker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",test,2111,-3.720155573865616,-2.269823977465806,1.4503315963998107,-1.5516992262332157,-0.9496491090173667,-81.471407067657,-111.34173665933629,0.1438180956892468,-15.78260347967825,0.92225,H4 モメンタム(横断),taker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",full,5399,-2.5370546804596708,-1.2501126541585033,1.2869420263011668,-1.1367684276251018,-0.5611244835265737,-55.56149750206679,-167.2671973163344,0.13057973698833117,-9.573557758584057,0.96075,H4 モメンタム(横断),taker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",train,3240,-1.4292392519474364,-0.747973819848671,0.6812654320987654,-0.6740760334737932,-0.352795574985187,-31.30033961764886,-80.56876260999988,0.1217283950617284,-6.14461251599821,0.81625,H4 モメンタム(横断),half-maker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",test,2111,-3.102853347432647,-2.269823977465806,0.8330293699668404,-1.2962032181944823,-0.9496491090173667,-67.95248830877497,-103.82348665933625,0.1438180956892468,-15.78260347967825,0.87975,H4 モメンタム(横断),half-maker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",full,5399,-1.9915184700503354,-1.2501126541585033,0.7414058158918317,-0.8932104286064139,-0.5611244835265737,-43.61425449410235,-144.78519731633472,0.13057973698833117,-9.573557758584057,0.917,H4 モメンタム(横断),half-maker,12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",train,3240,-0.9305664124412636,-0.747973819848671,0.18259259259259256,-0.43893459206742697,-0.352795574985187,-20.379404432463673,-68.45970095323422,0.1217283950617284,-6.14461251599821,0.737,H4 モメンタム(横断),maker-only(理論上限),12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",test,2111,-2.4855511209996766,-2.269823977465806,0.2157271435338702,-1.03956582702175,-0.9496491090173667,-54.43356954989292,-99.70007388990092,0.1438180956892468,-15.78260347967825,0.8295,H4 モメンタム(横断),maker-only(理論上限),12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 6, 'top_n': 5} hold=12",full,5399,-1.445982259641001,-1.2501126541585033,0.19586960548249674,-0.6489497357259364,-0.5611244835265737,-31.66701148613792,-126.08747289013363,0.13057973698833117,-9.573557758584057,0.84175,H4 モメンタム(横断),maker-only(理論上限),12,6.0,5.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",train,3240,-5.601350530874908,-1.1482641111218232,4.4530864197530855,-1.7841519698854817,-0.36598732442350507,-122.66957662616049,-217.96222232785968,0.46635802469135795,-2.4621943878456043,0.9735,H4 モメンタム(横断),taker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",test,2111,-13.776043016083378,-8.736804108772466,5.039238907310911,-3.4017601814231737,-2.1583160283218845,-301.69534205222595,-345.08344594198013,0.5269224696036633,-16.580815229504353,0.999,H4 モメンタム(横断),taker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",full,5399,-8.724677314234402,-4.04038392657002,4.684293387664382,-2.4786213669627966,-1.1485026083509695,-191.0704331817334,-485.6909346807323,0.49039945668951035,-8.238964932475717,1.0,H4 モメンタム(横断),taker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",train,3240,-3.724575839516884,-1.1482641111218232,2.576311728395061,-1.1867572565060789,-0.36598732442350507,-81.56821088541977,-167.39388899452607,0.46635802469135795,-2.4621943878456043,0.91225,H4 モメンタム(横断),half-maker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",test,2111,-11.651615414630669,-8.736804108772466,2.914811305858203,-2.877805885454781,-2.1583160283218845,-255.17037758041167,-310.79969594197956,0.5269224696036633,-16.580815229504353,0.997,H4 モメンタム(横断),half-maker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",full,5399,-6.750330212919343,-4.04038392657002,2.7099462863493233,-1.9182847341351303,-1.1485026083509695,-147.83223166293362,-386.9442680140656,0.49039945668951035,-8.238964932475717,0.9985,H4 モメンタム(横断),half-maker,1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",train,3240,-1.8478011481588608,-1.1482641111218232,0.6995370370370371,-0.5889000731066938,-0.36598732442350507,-40.466845144679056,-116.82555566119288,0.46635802469135795,-2.4621943878456043,0.74575,H4 モメンタム(横断),maker-only(理論上限),1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",test,2111,-9.527187813177964,-8.736804108772466,0.790383704405495,-2.353492758137626,-2.1583160283218845,-208.64541310859738,-276.51594594197985,0.5269224696036633,-16.580815229504353,0.9875,H4 モメンタム(横断),maker-only(理論上限),1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=1",full,5399,-4.775983111604288,-4.04038392657002,0.7355991850342656,-1.3575138027614537,-1.1485026083509695,-104.59403014413388,-288.1976013473986,0.49039945668951035,-8.238964932475717,0.98375,H4 モメンタム(横断),maker-only(理論上限),1,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",train,3240,-2.801041280636047,0.19885583870551674,2.9998971193415636,-0.8904332759909437,0.06326367491119678,-61.34280404592942,-146.8807750394078,0.31234567901234567,0.6366530804405872,0.8475,H4 モメンタム(横断),taker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",test,2111,-9.336299939823379,-5.86874901609055,3.467550923732828,-2.363304774029595,-1.4868948764206986,-204.464968682132,-249.59280997460064,0.35922943312805933,-16.337049458857784,0.9915,H4 モメンタム(横断),taker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",full,5399,-5.3747832553391515,-2.192465542182394,3.1823177131567575,-1.5450325738835788,-0.6307791387704658,-117.70775329192742,-313.2109738729267,0.3309254800271655,-6.625254549762731,0.99425,H4 モメンタム(横断),taker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",train,3240,-1.5353519802245241,0.19885583870551674,1.734207818930041,-0.48828896682643924,0.06326367491119678,-33.62420836691708,-113.89410837274121,0.31234567901234567,0.6366530804405872,0.6975,H4 モメンタム(横断),half-maker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",test,2111,-7.871946552803008,-5.86874901609055,2.003197536712458,-1.9935174215397264,-1.4868948764206986,-172.39562950638586,-222.8594766412673,0.35922943312805933,-16.337049458857784,0.9785,H4 モメンタム(横断),half-maker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",full,5399,-4.0318185087811464,-2.192465542182394,1.8393529665987527,-1.1594985040643369,-0.6307791387704658,-88.2968253423071,-245.98889053959363,0.3309254800271655,-6.625254549762731,0.96525,H4 モメンタム(横断),half-maker,2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",train,3240,-0.2696626798130024,0.19885583870551674,0.4685185185185185,-0.08578542498111469,0.06326367491119678,-5.905612687904753,-82.68750587560866,0.31234567901234567,0.6366530804405872,0.51675,H4 モメンタム(横断),maker-only(理論上限),2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",test,2111,-6.40759316578264,-5.86874901609055,0.5388441496920889,-1.6232473697226404,-1.4868948764206986,-140.3262903306398,-196.12614330793386,0.35922943312805933,-16.337049458857784,0.951,H4 モメンタム(横断),maker-only(理論上限),2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=2",full,5399,-2.6888537622231414,-2.192465542182394,0.49638822004074834,-0.7735291554292052,-0.6307791387704658,-58.8858973926868,-196.1261433079339,0.3309254800271655,-6.625254549762731,0.89725,H4 モメンタム(横断),maker-only(理論上限),2,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",train,3240,-2.557990709203427,-0.1652952359523989,2.392695473251029,-0.8243631651348577,-0.05332174364126323,-56.01999653155505,-164.35796171170355,0.24763374485596706,-0.6674988340080255,0.8335,H4 モメンタム(横断),taker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",test,2111,-6.935734910082022,-4.098335573274821,2.8373993368072,-1.8106920642676256,-1.0705557660070295,-151.8925945307963,-217.35197499603137,0.29196273488078317,-14.037187228528637,0.967,H4 モメンタム(横断),taker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",full,5399,-4.190147607759801,-1.622172056731833,2.5679755510279683,-1.2310160905047443,-0.4769424290703377,-91.76423260993964,-251.7102075748969,0.26529604247700184,-6.114573144725508,0.975,H4 モメンタム(横断),taker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",train,3240,-1.5473682812198892,-0.1652952359523989,1.3820730452674894,-0.49892809720936815,-0.05332174364126323,-33.88736535871557,-144.39796171170352,0.24763374485596706,-0.6674988340080255,0.71225,H4 モメンタム(横断),half-maker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",test,2111,-5.736007292839008,-4.098335573274821,1.6376717195641874,-1.4979807444727185,-1.0705557660070295,-125.61855971317428,-198.02072499603148,0.29196273488078317,-14.037187228528637,0.93725,H4 モメンタム(横断),half-maker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",full,5399,-3.1051318641035692,-1.622172056731833,1.4829598073717358,-0.9126371535001757,-0.4769424290703377,-68.00238782386818,-198.02072499603128,0.26529604247700184,-6.114573144725508,0.92775,H4 モメンタム(横断),half-maker,3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",train,3240,-0.53674585323635,-0.1652952359523989,0.3714506172839506,-0.17312911777885637,-0.05332174364126323,-11.754734185876067,-124.43796171170347,0.24763374485596706,-0.6674988340080255,0.561,H4 モメンタム(横断),maker-only(理論上限),3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",test,2111,-4.536279675595996,-4.098335573274821,0.43794410232117476,-1.1849201971875758,-1.0705557660070295,-99.34452489555234,-178.68947499603158,0.29196273488078317,-14.037187228528637,0.892,H4 モメンタム(横断),maker-only(理論上限),3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=3",full,5399,-2.0201161204473363,-1.622172056731833,0.3979440637155029,-0.5939068032504222,-0.4769424290703377,-44.24054303779666,-178.68947499603146,0.26529604247700184,-6.114573144725508,0.82925,H4 モメンタム(横断),maker-only(理論上限),3,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",train,3240,-2.519934175868278,-0.8977891141398826,1.622145061728395,-0.8071238481049918,-0.28774234913762925,-55.18655845151529,-169.11972951768362,0.16820987654320987,-5.337315100574715,0.823,H4 モメンタム(横断),taker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",test,2111,-7.080312594005622,-5.124920204932512,1.955392389073109,-1.8588853980010769,-1.3469793820254774,-155.0588458087231,-177.94380382304075,0.1983262276961945,-25.840859600189177,0.9785,H4 モメンタム(横断),taker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",full,5399,-4.192747040629529,-2.4384561225582826,1.7542909180712476,-1.2310775327276624,-0.7165902997004272,-91.82116018978668,-244.59882273572458,0.18034203864913254,-13.521285113685895,0.97575,H4 モメンタム(横断),taker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",train,3240,-1.8350190524114873,-0.8977891141398826,0.937229938271605,-0.5879672808607357,-0.28774234913762925,-40.18691724781157,-155.8738961843504,0.16820987654320987,-5.337315100574715,0.744,H4 モメンタム(横断),half-maker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",test,2111,-6.251361070241212,-5.124920204932512,1.1264408653087004,-1.6421500720661426,-1.3469793820254774,-136.90480743828255,-162.76963715637422,0.1983262276961945,-25.840859600189177,0.9625,H4 モメンタム(横断),half-maker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",full,5399,-3.4508581105807563,-2.4384561225582826,1.0124019880224735,-1.013703909781792,-0.7165902997004272,-75.57379262171857,-207.53840606905794,0.18034203864913254,-13.521285113685895,0.9475,H4 モメンタム(横断),half-maker,6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",train,3240,-1.1501039289546973,-0.8977891141398826,0.25231481481481477,-0.3685917025804805,-0.28774234913762925,-25.187276044107872,-142.6280628510171,0.16820987654320987,-5.337315100574715,0.648,H4 モメンタム(横断),maker-only(理論上限),6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",test,2111,-5.422409546476804,-5.124920204932512,0.2974893415442918,-1.4250008394512335,-1.3469793820254774,-118.75076906784201,-147.59547048970765,0.1983262276961945,-25.840859600189177,0.93725,H4 モメンタム(横断),maker-only(理論上限),6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=6",full,5399,-2.708969180531981,-2.4384561225582826,0.2705130579736988,-0.7960227488686104,-0.7165902997004272,-59.326425053650375,-170.47798940239133,0.18034203864913254,-13.521285113685895,0.90075,H4 モメンタム(横断),maker-only(理論上限),6,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",train,3240,-0.9209290539743419,0.13323761269232456,1.0541666666666663,-0.3155454221607138,0.04567930462519592,-20.168346282038087,-119.28490984391253,0.10967078189300411,1.2148870500650981,0.644,H4 モメンタム(横断),taker,12,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",test,2111,-8.153526263217124,-6.844667902250757,1.3088583609663667,-2.3490088857251537,-1.9732716643496364,-178.56222516445501,-190.93259868546423,0.13232275382914893,-51.727066616890255,0.99275,H4 モメンタム(横断),taker,12,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",full,5399,-3.631859937089903,-2.475982305429719,1.155877631660184,-1.1535203765987003,-0.7869107445457102,-79.53773262226888,-208.30508556589376,0.11884916959930851,-20.832979429114367,0.9695,H4 モメンタム(横断),taker,12,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",train,3240,-0.4760988070607614,0.13323761269232456,0.6093364197530864,-0.16318719762353728,0.04567930462519592,-10.426563874630675,-110.75740984391258,0.10967078189300411,1.2148870500650981,0.569,H4 モメンタム(横断),half-maker,12,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",test,2111,-7.598339148105802,-6.844667902250757,0.753671245855045,-2.1898856154947848,-1.9732716643496364,-166.40362734351706,-179.42051535213102,0.13232275382914893,-51.727066616890255,0.99075,H4 モメンタム(横断),half-maker,12,18.0,3.0,
"H4 モメンタム(横断) {'lookback': 18, 'top_n': 3} hold=12",full,5399,-3.143057998459292,-2.475982305429719,0.6670756930295734,-0.9986417264892844,-0.7869107445457102,-68.8329701662585,-182.4734188992273,0.11884916959930851,-20.832979429114367,0.946,H4 モメンタム(横断),half-maker,12,18.0,3.0,
