strategy,split,bars,net_bps_per_bar,gross_bps_per_bar,cost_bps_per_bar,sharpe_net,sharpe_gross,ann_return_pct,max_dd_pct,turnover_per_bar,breakeven_cost_bps,p_value,family,fee_model,hold,lookback,top_n,channel
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=1",full,5279,0.19945173011811274,0.8639024062021474,0.6644506760840346,0.40720066874180894,1.7634217159784653,17.471971558346677,-23.905426453126523,0.4429671173893565,1.9502630608194782,0.383,H1 FRキャリー(横断),maker-only(理論上限),1,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",train,3168,-1.4508939178265943,0.7536880188516968,2.2045819366782906,-3.322484409204077,1.7207099152490475,-127.09830720160966,-49.552330891539434,0.2415708423520924,3.1199461471148386,0.97275,H1 FRキャリー(横断),taker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",test,2063,-1.2554512515666538,2.0330222498067503,3.2884735013734048,-2.4758265114767393,4.017862945168886,-109.97752963723887,-28.920493483214436,0.36239295524317344,5.609993848921674,0.888,H1 FRキャリー(横断),taker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",full,5279,-1.368363841033784,1.2711210188633226,2.639484859897107,-2.938003441852552,2.7271987139104668,-119.86867247455947,-75.05774746346339,0.29045521788939105,4.376306365229015,0.991,H1 FRキャリー(横断),taker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",train,3168,-0.5297810812515177,0.7536880188516968,1.2834691001032148,-1.2126621436143137,1.7207099152490475,-46.40882271763295,-33.363024632235,0.2415708423520924,3.1199461471148386,0.77275,H1 FRキャリー(横断),half-maker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",test,2063,0.11699078268766837,2.0330222498067503,1.9160314671190821,0.23112080719294953,4.017862945168886,10.248392563439749,-19.37445022993131,0.36239295524317344,5.609993848921674,0.449,H1 FRキャリー(横断),half-maker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",full,5279,-0.2664628245022739,1.2711210188633226,1.5375838433655966,-0.5724441327116089,2.7271987139104668,-23.342143426399193,-34.73067106041684,0.29045521788939105,4.376306365229015,0.6775,H1 FRキャリー(横断),half-maker,2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",train,3168,0.3913317553235581,0.7536880188516968,0.36235626352813854,0.8943302554161712,1.7207099152490475,34.28066176634369,-27.446370411229832,0.2415708423520924,3.1199461471148386,0.2925,H1 FRキャリー(横断),maker-only(理論上限),2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",test,2063,1.4894328169419904,2.0330222498067503,0.5435894328647599,2.9440406273839534,4.017862945168886,130.47431476411836,-13.36928356326464,0.36239295524317344,5.609993848921674,0.08175,H1 FRキャリー(横断),maker-only(理論上限),2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=2",full,5279,0.8354381920292361,1.2711210188633226,0.43568282683408655,1.7935992959595433,2.7271987139104668,73.18438562176108,-27.446370411229832,0.29045521788939105,4.376306365229015,0.09,H1 FRキャリー(横断),maker-only(理論上限),2,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",train,3168,-2.011111384457541,-0.32646698034699106,1.68464440411055,-4.209960124210833,-0.683941336098967,-176.1733572784806,-67.66897399839783,0.18373491863075195,-1.7768368842456377,0.99875,H1 FRキャリー(横断),taker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",test,2063,-1.172769543125798,1.326050944836716,2.498820487962514,-2.4236080776190336,2.7526704979516934,-102.7346119778199,-28.486472687617947,0.27310550977540804,4.855452919742307,0.86775,H1 FRキャリー(横断),taker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",full,5279,-1.6907856949881923,0.3213345245399171,2.0121202195281094,-3.5223554789347906,0.6709368475485239,-148.11282688096563,-94.41323493865642,0.2199637978573383,1.4608518659435252,0.99825,H1 FRキャリー(横断),taker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",train,3168,-1.30659037137533,-0.32646698034699106,0.9801233910283389,-2.7377725266915136,-0.683941336098967,-114.4573165324789,-47.843527404707515,0.18373491863075195,-1.7768368842456377,0.97,H1 FRキャリー(横断),half-maker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",test,2063,-0.12818843147609665,1.326050944836716,1.4542393763128132,-0.2656601877456175,2.7526704979516934,-11.229306597306065,-21.00600364433747,0.27310550977540804,4.855452919742307,0.54025,H1 FRキャリー(横断),half-maker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",full,5279,-0.8496984336171411,0.3213345245399171,1.1710329581570584,-1.7731896897655468,0.6709368475485239,-74.43358278486156,-62.393623534264584,0.2199637978573383,1.4608518659435252,0.926,H1 FRキャリー(横断),half-maker,3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",train,3168,-0.602069358293119,-0.32646698034699106,0.2756023779461279,-1.261593132598448,-0.683941336098967,-52.741275786477225,-33.811426710263056,0.18373491863075195,-1.7768368842456377,0.793,H1 FRキャリー(横断),maker-only(理論上限),3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",test,2063,0.9163926801736043,1.326050944836716,0.4096582646631119,1.9019453250113154,2.7526704979516934,80.27599878320774,-17.767170311004136,0.27310550977540804,4.855452919742307,0.183,H1 FRキャリー(横断),maker-only(理論上限),3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=3",full,5279,-0.008611172246090142,0.3213345245399171,0.32994569678600744,-0.01798101372850922,0.6709368475485239,-0.7543386887574964,-34.61564783982016,0.2199637978573383,1.4608518659435252,0.508,H1 FRキャリー(横断),maker-only(理論上限),3,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=6",train,3168,-1.3980429238474135,-0.41830741774472,0.9797355061026937,-3.358101018313737,-1.0041849993689622,-122.46856012903342,-46.69576385590319,0.10578440656565656,-3.9543391254465434,0.96,H1 FRキャリー(横断),taker,6,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=6",test,2063,-1.7577326174123389,-0.31759689273953234,1.4401357246728068,-3.58079352365136,-0.6485173184819767,-153.97737728532087,-37.896347822753896,0.15688317983519146,-2.0244164675472125,0.9695,H1 FRキャリー(横断),taker,6,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=6",full,5279,-1.4820046236758178,-0.3172476463442523,1.1647569773315654,-3.310626359246394,-0.7093785009458217,-129.82360503400164,-79.55425632463337,0.12652491002083727,-2.5073927836977323,0.993,H1 FRキャリー(横断),taker,6,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=6",train,3168,-0.9875134757203092,-0.41830741774472,0.5692060579755892,-2.3728317278177125,-1.0041849993689622,-86.50618047309908,-41.13434462328433,0.10578440656565656,-3.9543391254465434,0.8885,H1 FRキャリー(横断),half-maker,6,1.0,5.0,
"H1 FRキャリー(横断) {'lookback': 1, 'top_n': 5} hold=6",test,2063,-1.155327139952329,-0.31759689273953234,0.8377302472127969,-2.3575967944814984,-0.6485173184819767,-101.20665745982403,-27.33157780033622,0.15688317983519146,-2.0244164675472125,0.8995,H1 FRキャリー(横断),half-maker,6,1.0,5.0,
